,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Available For Sale Securities,874445000.0,797305000.0,769576000.0,732686000.0,867994000.0
Long Term Equity Investment,2168000.0,2049000.0,2109000.0,2144000.0,2310000.0
Goodwill And Other Intangible Assets,12757274000.0,12602327000.0,12243036000.0,11905805000.0,11661774000.0
Other Intangible Assets,12757274000.0,12602327000.0,12243036000.0,11905805000.0,11661774000.0
Net PPE,431633000.0,453245000.0,416412000.0,336991000.0,348804000.0
Accumulated Depreciation,-349745000.0,-346923000.0,-384751000.0,-366679000.0,-353493000.0
Gross PPE,781378000.0,800168000.0,801163000.0,703670000.0,702297000.0
Construction In Progress,135264000.0,134193000.0,132101000.0,127391000.0,125484000.0
Other Properties,460505000.0,482896000.0,492095000.0,399059000.0,404873000.0
Machinery Furniture Equipment,182667000.0,180158000.0,174046000.0,174299000.0,169019000.0
Land And Improvements,2942000.0,2921000.0,2921000.0,2921000.0,2921000.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,7025965000.0,7222564000.0,7487443000.0,2970923000.0,3383387000.0
Hedging Assets Current,0.0,14029000.0,5998000.0,17683000.0,11093000.0
Restricted Cash,151969000.0,114909000.0,122710000.0,101968000.0,125236000.0
Inventory,79524000.0,97003000.0,77205000.0,75738000.0,74194000.0
Other Receivables,38002000.0,28479000.0,46148000.0,35218000.0,33502000.0
Taxes Receivable,223976000.0,191378000.0,168665000.0,175775000.0,100642000.0
Accounts Receivable,1219931000.0,1175286000.0,1215760000.0,1170895000.0,1229524000.0
Cash Cash Equivalents And Short Term Investments,5312563000.0,5601480000.0,5850957000.0,1393646000.0,1809196000.0
Cash And Cash Equivalents,5312563000.0,5601480000.0,5850957000.0,1393646000.0,1809196000.0
Cash Equivalents,5312563000.0,5601480000.0,5850957000.0,1393646000.0,1809196000.0
