,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Goodwill And Other Intangible Assets,435950000.0,435040000.0,436233000.0,,433599000.0,433409000.0,
Other Intangible Assets,435950000.0,435040000.0,436233000.0,,433599000.0,433409000.0,
Net PPE,168491000.0,173617000.0,180126000.0,,161519000.0,147788000.0,
Accumulated Depreciation,-184875000.0,-177039000.0,-169729000.0,,-154553000.0,-148212000.0,
Gross PPE,353366000.0,350656000.0,349855000.0,,316072000.0,296000000.0,
Construction In Progress,53059000.0,52943000.0,51810000.0,,33233000.0,40378000.0,
Machinery Furniture Equipment,218883000.0,217941000.0,218274000.0,,203068000.0,178242000.0,
Buildings And Improvements,81322000.0,79670000.0,79669000.0,,79669000.0,77278000.0,
Land And Improvements,102000.0,102000.0,102000.0,,102000.0,102000.0,
Properties,0.0,0.0,0.0,,0.0,0.0,
Current Assets,7165174000.0,6457570000.0,7087439000.0,,6605421000.0,8045878000.0,
Other Current Assets,526991000.0,464209000.0,350391000.0,,280960000.0,279324000.0,
Hedging Assets Current,0.0,12953000.0,37384000.0,,26668000.0,38057000.0,
Inventory,83887000.0,78060000.0,72704000.0,,113278000.0,114377000.0,
Other Receivables,84184000.0,67430000.0,126579000.0,,127519000.0,141935000.0,
Taxes Receivable,322473000.0,258387000.0,229311000.0,,444644000.0,398505000.0,
Accounts Receivable,4390375000.0,4267455000.0,4106084000.0,,3782091000.0,3796997000.0,
Cash Cash Equivalents And Short Term Investments,1757264000.0,1309076000.0,2164986000.0,,1830261000.0,3276683000.0,
Other Short Term Investments,1288565000.0,669456000.0,808924000.0,,1176687000.0,2492903000.0,
Cash And Cash Equivalents,468699000.0,639620000.0,1356062000.0,,653574000.0,783780000.0,
Cash Equivalents,438904000.0,605920000.0,1325525000.0,,622689000.0,756173000.0,
Cash Financial,29795000.0,33700000.0,30537000.0,,30885000.0,27607000.0,
