,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Current Debt,5879798000.0,4915121000.0,5424452000.0,4746065000.0,4832902000.0,
Pensionand Other Post Retirement Benefit Plans Current,106664000.0,250489000.0,216027000.0,132389000.0,217794000.0,
Current Provisions,4894000.0,5153000.0,7822000.0,8887000.0,10136000.0,
Payables,10816002000.0,9981984000.0,9242052000.0,11038826000.0,10395103000.0,
Other Payable,3743277000.0,983194000.0,979422000.0,3149228000.0,3115206000.0,
Dividends Payable,1506023000.0,1506041000.0,1372903000.0,2561237000.0,1510166000.0,
Total Tax Payable,1609897000.0,2470793000.0,1827992000.0,1544214000.0,1963345000.0,
Accounts Payable,3956805000.0,5021956000.0,5061735000.0,3784147000.0,3806386000.0,
Total Assets,83990552000.0,81099930000.0,82448148000.0,79238241000.0,78709730000.0,
Total Non Current Assets,64303412000.0,64483616000.0,63927512000.0,63132391000.0,61393176000.0,
Other Non Current Assets,276296000.0,220108000.0,254756000.0,303954000.0,316827000.0,
Non Current Prepaid Assets,0.0,22028000.0,25144000.0,,,34986000.0
Non Current Deferred Taxes Assets,200638000.0,202046000.0,238190000.0,260994000.0,263915000.0,
Financial Assets,205524000.0,591350000.0,346743000.0,403462000.0,309926000.0,
Other Investments,3328000.0,3408000.0,,3565000.0,3892000.0,3974000.0
Investmentin Financial Assets,31264662000.0,30713341000.0,29826536000.0,28930210000.0,26776544000.0,
Available For Sale Securities,31264662000.0,30713341000.0,29826536000.0,28930210000.0,26776544000.0,
Long Term Equity Investment,454777000.0,377395000.0,389624000.0,309686000.0,637977000.0,
Investmentsin Joint Venturesat Cost,,,389624000.0,,,581364000.0
Goodwill And Other Intangible Assets,6547513000.0,6892839000.0,7190314000.0,7283920000.0,7540398000.0,
Other Intangible Assets,6547513000.0,6892839000.0,,,,7824433000.0
Goodwill,0.0,0.0,,,,0.0
Net PPE,9234464000.0,9375879000.0,9439390000.0,9513499000.0,9610786000.0,
Accumulated Depreciation,,-9636147000.0,,,,-8877964000.0
Gross PPE,9234464000.0,19012026000.0,,,,18630246000.0
Construction In Progress,699686000.0,704721000.0,,,,1153402000.0
Other Properties,8534778000.0,,,,,
Machinery Furniture Equipment,,11750332000.0,,,,11404795000.0
Buildings And Improvements,,1905574000.0,,,,1824015000.0
Land And Improvements,,260517000.0,,,,240581000.0
Properties,,4390882000.0,,,,4007453000.0
Current Assets,19687140000.0,16616314000.0,18520636000.0,16105850000.0,17316554000.0,
Other Current Assets,1836939000.0,588510000.0,561743000.0,1812119000.0,1715046000.0,
Hedging Assets Current,41000.0,4513000.0,28519000.0,164941000.0,238473000.0,
Restricted Cash,,178448000.0,157458000.0,,,85749000.0
Prepaid Assets,,343501000.0,343304000.0,,,338104000.0
Inventory,246022000.0,236566000.0,235170000.0,229627000.0,220256000.0,
Other Receivables,883254000.0,1611551000.0,1616284000.0,838844000.0,825699000.0,
Taxes Receivable,2894914000.0,3061439000.0,3086907000.0,3187026000.0,3381060000.0,
Accounts Receivable,6341681000.0,6244460000.0,5926516000.0,5588077000.0,6278095000.0,
Allowance For Doubtful Accounts Receivable,-494936000.0,-473013000.0,,-456719000.0,-481768000.0,-449676000.0
Gross Accounts Receivable,6836617000.0,6717472000.0,,6044796000.0,6759863000.0,6333570000.0
Cash Cash Equivalents And Short Term Investments,7484289000.0,4347326000.0,6564735000.0,4285216000.0,4657925000.0,
Other Short Term Investments,5352364000.0,2118006000.0,4466697000.0,2086281000.0,2725120000.0,
Cash And Cash Equivalents,2131925000.0,2229320000.0,2098038000.0,2198935000.0,1932805000.0,
Cash Equivalents,2114405000.0,2131249000.0,2072761000.0,2175454000.0,1908435000.0,
Cash Financial,17520000.0,98072000.0,25278000.0,23483000.0,24369000.0,
