,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Net PPE,5795449000.0,5718153000.0,5878065000.0,,5764356000.0,5831673000.0,
Accumulated Depreciation,-1580556000.0,-1526335000.0,-1488571000.0,,-1398543000.0,-1357201000.0,
Gross PPE,7376005000.0,7244488000.0,7366636000.0,,7162899000.0,7188874000.0,
Construction In Progress,132148000.0,88547000.0,91003000.0,,1036069000.0,1044002000.0,
Other Properties,51852000.0,49374000.0,50384000.0,,76488000.0,74813000.0,
Machinery Furniture Equipment,4077034000.0,4014075000.0,4059502000.0,,2956307000.0,2960778000.0,
Buildings And Improvements,1407746000.0,1385482000.0,1461811000.0,,1391057000.0,1406593000.0,
Land And Improvements,108155000.0,107454000.0,104453000.0,,103495000.0,103557000.0,
Properties,1599070000.0,1599556000.0,1599483000.0,,1599483000.0,1599131000.0,
Current Assets,8807300000.0,8297844000.0,6225759000.0,,6556473000.0,6413410000.0,
Other Current Assets,257300000.0,247531000.0,218591000.0,,92600000.0,85607000.0,
Hedging Assets Current,99615000.0,45871000.0,64631000.0,,29270000.0,1283000.0,
Restricted Cash,,,0.0,,0.0,120000.0,120000.0
Prepaid Assets,12761000.0,11131000.0,10900000.0,,9341000.0,8499000.0,
Inventory,11141000.0,10780000.0,10472000.0,,9833000.0,10107000.0,
Other Receivables,2359837000.0,2274328000.0,2254400000.0,,2231278000.0,2148936000.0,
Taxes Receivable,345598000.0,270761000.0,251346000.0,,239885000.0,220975000.0,
Accounts Receivable,349127000.0,191285000.0,186798000.0,,247846000.0,259685000.0,
Cash Cash Equivalents And Short Term Investments,5371921000.0,5246157000.0,3228621000.0,,3696420000.0,3678198000.0,
Other Short Term Investments,4612681000.0,4453626000.0,2542740000.0,,2941770000.0,2720570000.0,
Cash And Cash Equivalents,759240000.0,792531000.0,685881000.0,,754650000.0,957628000.0,
Cash Equivalents,674779000.0,716234000.0,578963000.0,,731211000.0,935000000.0,
Cash Financial,84461000.0,76297000.0,106918000.0,,23439000.0,22628000.0,
