,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Long Term Capital Lease Obligation,48425000.0,54834000.0,42207000.0,48686000.0,64059000.0,
Long Term Debt,2054653000.0,1943929000.0,1915243000.0,1666378000.0,1746730000.0,
Long Term Provisions,13686000.0,14777000.0,16034000.0,17109000.0,18725000.0,
Current Liabilities,592648000.0,569473000.0,495380000.0,578690000.0,458139000.0,
Other Current Liabilities,,,5294000.0,4956000.0,3635000.0,
Current Debt And Capital Lease Obligation,230072000.0,227726000.0,229187000.0,275504000.0,227405000.0,
Current Capital Lease Obligation,44186000.0,49243000.0,37700000.0,39655000.0,44844000.0,
Current Debt,185886000.0,178483000.0,191487000.0,235849000.0,182561000.0,
Pensionand Other Post Retirement Benefit Plans Current,20119000.0,17682000.0,25084000.0,21449000.0,17621000.0,
Payables,272758000.0,240232000.0,232125000.0,270560000.0,203966000.0,
Other Payable,25111000.0,27843000.0,21452000.0,21280000.0,20718000.0,
Total Tax Payable,78691000.0,65628000.0,71218000.0,70144000.0,70436000.0,
Accounts Payable,168956000.0,146761000.0,139455000.0,179136000.0,112812000.0,
Total Assets,4446961000.0,4293945000.0,4224165000.0,4045501000.0,3387080000.0,
Total Non Current Assets,3100626000.0,2948698000.0,2770869000.0,2678562000.0,2504111000.0,
Non Current Prepaid Assets,6117000.0,6117000.0,6070000.0,6070000.0,6070000.0,
Non Current Deferred Taxes Assets,84986000.0,82325000.0,81875000.0,81277000.0,80773000.0,
Investmentin Financial Assets,9184000.0,0.0,29717000.0,36792000.0,35270000.0,
Available For Sale Securities,9184000.0,,29717000.0,36792000.0,35270000.0,42402000.0
Long Term Equity Investment,117036000.0,117461000.0,119706000.0,118672000.0,116825000.0,
Investmentsin Joint Venturesat Cost,117036000.0,117461000.0,119706000.0,118672000.0,116825000.0,
Goodwill And Other Intangible Assets,485782000.0,490998000.0,442417000.0,448098000.0,453354000.0,
Other Intangible Assets,442481000.0,413554000.0,396386000.0,402067000.0,407323000.0,
Goodwill,43301000.0,77444000.0,46031000.0,46031000.0,46031000.0,
Net PPE,2306003000.0,2168539000.0,2010127000.0,1909274000.0,1742486000.0,
Accumulated Depreciation,-1177602000.0,-1143253000.0,-1112111000.0,-1111851000.0,-1085871000.0,
Gross PPE,3483605000.0,3311792000.0,3122238000.0,3021125000.0,2828357000.0,
Other Properties,175459000.0,186183000.0,160724000.0,172045000.0,191536000.0,
Machinery Furniture Equipment,3270524000.0,3087987000.0,2923892000.0,2810352000.0,2598093000.0,
Buildings And Improvements,579000.0,579000.0,579000.0,579000.0,579000.0,
Land And Improvements,37043000.0,37043000.0,37043000.0,38149000.0,38149000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,1346335000.0,1345247000.0,1453296000.0,1366939000.0,882969000.0,
Prepaid Assets,81923000.0,74018000.0,68472000.0,66307000.0,71189000.0,
Taxes Receivable,82627000.0,67166000.0,64471000.0,58273000.0,51368000.0,
Accounts Receivable,311671000.0,281694000.0,261497000.0,229449000.0,210775000.0,
Cash Cash Equivalents And Short Term Investments,870114000.0,922369000.0,1058856000.0,1012910000.0,549637000.0,
Other Short Term Investments,14524000.0,71035000.0,23143000.0,80137000.0,139668000.0,
Cash And Cash Equivalents,855590000.0,851334000.0,1035713000.0,932773000.0,409969000.0,
Cash Equivalents,761679000.0,799058000.0,985269000.0,887872000.0,351290000.0,
Cash Financial,93911000.0,52276000.0,50444000.0,44901000.0,58679000.0,
