,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Provisionand Write Offof Assets,378137000.0,366715000.0,278864000.0,399227000.0,
Asset Impairment Charge,0.0,4672396000.0,0.0,0.0,
Deferred Tax,,-6030000.0,-33384000.0,-110541000.0,-648315000.0
Deferred Income Tax,,-6030000.0,-33384000.0,-110541000.0,-648315000.0
Depreciation Amortization Depletion,3890832000.0,3868583000.0,3364943000.0,3014480000.0,
Depreciation And Amortization,3890832000.0,3868583000.0,3364943000.0,3014480000.0,
Operating Gains Losses,11357330000.0,2052527000.0,-5264783000.0,-2173246000.0,
Pension And Employee Benefit Expense,465482000.0,454930000.0,419241000.0,380967000.0,
Earnings Losses From Equity Investments,10665101000.0,-489051000.0,-2046344000.0,-326718000.0,
Gain Loss On Investment Securities,-1366329000.0,-926889000.0,-3654696000.0,-2240530000.0,
Gain Loss On Sale Of PPE,99324000.0,-141863000.0,,,
Net Income From Continuing Operations,-7991285000.0,-5245119000.0,5113751000.0,2652625000.0,
