,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Long Term Debt And Capital Lease Obligation,28168219000.0,28363272000.0,26183772000.0,,24287458000.0,23091608000.0
Long Term Debt,28168219000.0,28363272000.0,26183772000.0,,24287458000.0,23091608000.0
Long Term Provisions,808534000.0,747838000.0,702793000.0,,645311000.0,632049000.0
Current Liabilities,9039518000.0,6497774000.0,6158138000.0,,6220539000.0,6909487000.0
Other Current Liabilities,870766000.0,685619000.0,606226000.0,,564288000.0,516166000.0
Current Debt And Capital Lease Obligation,3609096000.0,3326592000.0,2964832000.0,,2805495000.0,2748957000.0
Current Debt,3609096000.0,3326592000.0,2964832000.0,,2805495000.0,2748957000.0
Pensionand Other Post Retirement Benefit Plans Current,173028000.0,244355000.0,191253000.0,,139942000.0,185056000.0
Current Provisions,5839000.0,5843000.0,5838000.0,,5833000.0,5826000.0
Payables,4303212000.0,2166219000.0,2292785000.0,,2601386000.0,3332214000.0
Other Payable,2333615000.0,841528000.0,835932000.0,,820757000.0,809121000.0
Dividends Payable,8474000.0,121519000.0,121521000.0,,745859000.0,1333482000.0
Total Tax Payable,898209000.0,276439000.0,369449000.0,,274745000.0,274573000.0
Accounts Payable,1062914000.0,926733000.0,965883000.0,,760025000.0,915038000.0
Total Assets,59005891000.0,58695282000.0,55312909000.0,,53308650000.0,52761221000.0
Total Non Current Assets,49148133000.0,48711639000.0,48401807000.0,,44483785000.0,43954616000.0
Other Non Current Assets,993424000.0,816838000.0,785804000.0,,805608000.0,835267000.0
Financial Assets,78142000.0,100470000.0,72820000.0,,86131000.0,37992000.0
Investmentin Financial Assets,3753117000.0,3682084000.0,3646752000.0,,3582907000.0,3510080000.0
Available For Sale Securities,3753117000.0,3682084000.0,3646752000.0,,3582907000.0,3510080000.0
Long Term Equity Investment,1269407000.0,1252583000.0,1061815000.0,,1085433000.0,1256363000.0
Investments In Other Ventures Under Equity Method,1269407000.0,1252583000.0,1061815000.0,,1085433000.0,1256363000.0
Goodwill And Other Intangible Assets,5325235000.0,5395786000.0,5463059000.0,,4966986000.0,5030178000.0
Other Intangible Assets,5231730000.0,5302281000.0,5369554000.0,,4873481000.0,4936673000.0
Goodwill,93505000.0,93505000.0,93505000.0,,93505000.0,93505000.0
Net PPE,28219135000.0,28347240000.0,28567889000.0,,25861054000.0,25704741000.0
Accumulated Depreciation,-14466446000.0,-14135543000.0,-13830046000.0,,-12635832000.0,-12373639000.0
Gross PPE,42685581000.0,42482783000.0,42397935000.0,,38496886000.0,38078380000.0
Construction In Progress,633731000.0,3078143000.0,5343796000.0,,5768805000.0,198237000.0
Other Properties,550208000.0,430877000.0,426556000.0,,383818000.0,1583458000.0
Machinery Furniture Equipment,30741979000.0,28229897000.0,26220764000.0,,23418300000.0,27058080000.0
Buildings And Improvements,2918406000.0,2882075000.0,2550476000.0,,1923462000.0,2231941000.0
Properties,7841257000.0,7861791000.0,7856343000.0,,7002501000.0,7006664000.0
Current Assets,9857758000.0,9983643000.0,6911102000.0,,8824865000.0,8806605000.0
Other Current Assets,349534000.0,369450000.0,375519000.0,,360577000.0,366255000.0
Hedging Assets Current,81814000.0,70713000.0,87914000.0,,107115000.0,134531000.0
Assets Held For Sale Current,4577000.0,4577000.0,4577000.0,,4577000.0,4577000.0
Other Receivables,787192000.0,784238000.0,783190000.0,,710655000.0,678835000.0
Taxes Receivable,409812000.0,432965000.0,517755000.0,,484703000.0,487306000.0
Accounts Receivable,1309777000.0,1386348000.0,1322661000.0,,1040849000.0,1108224000.0
Allowance For Doubtful Accounts Receivable,-22827000.0,-22827000.0,-22827000.0,,-22827000.0,-22827000.0
Gross Accounts Receivable,1332604000.0,1409175000.0,1345488000.0,,1063676000.0,1131051000.0
Cash Cash Equivalents And Short Term Investments,6915052000.0,6935352000.0,3819486000.0,,6116389000.0,6026877000.0
Other Short Term Investments,466184000.0,469977000.0,460934000.0,,455976000.0,452238000.0
Cash And Cash Equivalents,6448868000.0,6465375000.0,3358552000.0,,5660413000.0,5574639000.0
Cash Equivalents,6181915000.0,6223223000.0,3169430000.0,,5429233000.0,5295673000.0
Cash Financial,266953000.0,242152000.0,189122000.0,,231180000.0,278966000.0
